timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
6840,0.20,1.00,-0.09,-0.43,-0.06,-2.75
6860,0.20,1.00,-0.10,-1.04,0.79,-1.83
6880,0.20,1.00,-0.10,-2.08,1.46,-1.59
6900,0.20,1.00,-0.09,-1.83,2.38,-1.59
6920,0.17,1.01,-0.07,-0.37,2.93,-1.22
6940,0.18,1.00,-0.08,0.24,0.92,1.46
6960,0.21,0.99,-0.09,0.31,-0.12,2.62
6980,0.21,0.99,-0.10,0.31,0.55,2.14
7000,0.19,1.00,-0.09,0.43,1.34,1.71
7020,0.16,1.02,-0.07,-0.79,0.61,3.66
7040,0.18,1.02,-0.08,-2.08,-0.73,8.42
7060,0.20,1.00,-0.10,-3.36,-1.65,11.11
7080,0.18,1.09,-0.07,-5.13,-1.83,14.28
7100,0.16,1.12,-0.08,-7.20,-4.09,23.56
7120,0.13,1.21,-0.10,-6.23,-7.08,33.87
7140,0.24,1.19,-0.08,3.23,-12.94,50.05
7160,0.30,1.10,-0.18,3.36,-10.38,56.88
7180,0.22,1.18,-0.27,-5.37,-5.92,60.85
7200,0.29,1.09,-0.24,-13.43,-9.77,70.13
7220,0.29,1.05,-0.18,-28.20,-13.43,72.94
7240,0.31,0.99,-0.11,-35.64,-15.50,75.38
7260,0.36,0.92,-0.04,-42.24,-15.38,77.39
7280,0.43,0.81,0.04,-43.15,-12.70,78.25
7300,0.50,0.72,0.10,-39.25,-8.91,76.23
7320,0.55,0.63,0.12,-32.53,-6.23,63.42
7340,0.59,0.57,0.13,-23.13,-2.99,42.30
7360,0.62,0.55,0.10,-14.95,-1.04,26.43
7380,0.63,0.55,0.09,-6.59,-0.12,9.70
7400,0.65,0.57,0.14,3.66,1.34,-14.16
7420,0.62,0.57,0.12,11.66,5.68,-32.78
7440,0.60,0.59,0.17,22.09,7.45,-50.84
7460,0.48,0.69,0.04,34.24,12.45,-73.73
7480,0.43,0.68,-0.02,33.51,10.38,-80.38
7500,0.43,0.94,-0.16,26.00,15.93,-88.32
7520,0.17,1.41,0.04,24.11,3.85,-74.46
7540,0.43,0.51,0.05,25.51,15.50,-72.51
7560,0.16,0.89,0.04,28.38,24.29,-89.05
7580,0.15,1.33,-0.01,28.14,15.20,-68.48
7600,0.26,1.26,-0.59,24.23,37.41,-58.78
7620,0.47,1.04,-0.26,1.83,23.99,-46.81
7640,0.13,1.27,-0.18,-5.43,31.86,-45.35
7660,0.02,1.19,0.09,0.85,1.34,-22.58
7680,0.19,1.02,-0.06,2.93,1.28,-4.15
7700,0.23,0.98,-0.11,2.93,3.54,-2.75
7720,0.24,0.96,-0.14,2.08,5.74,-4.70
7740,0.23,0.97,-0.13,-0.06,5.43,-6.47
7760,0.20,0.99,-0.11,-0.06,4.15,-8.42
7780,0.19,1.00,-0.09,0.49,2.01,-6.53
7800,0.19,1.00,-0.09,0.73,0.67,-5.43
7820,0.19,1.00,-0.10,0.12,0.12,-4.27
7840,0.19,1.00,-0.10,-1.22,-0.67,-2.93
7860,0.19,1.00,-0.10,-1.65,-0.24,-1.65
