timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
5740,0.19,0.99,-0.10,-0.43,0.67,0.43
5760,0.19,1.00,-0.09,-0.49,0.85,0.06
5780,0.17,1.00,-0.08,-0.49,0.92,0.06
5800,0.19,1.00,-0.09,-0.31,0.00,1.10
5820,0.19,1.00,-0.10,-0.55,0.67,0.79
5840,0.19,0.99,-0.10,-0.55,0.43,0.49
5860,0.18,1.00,-0.09,-0.79,1.16,0.18
5880,0.18,1.00,-0.09,-0.73,0.55,1.46
5900,0.19,1.00,-0.10,-0.98,0.37,1.83
5920,0.19,1.00,-0.09,-1.34,0.37,1.95
5940,0.19,1.00,-0.09,-0.67,0.55,2.08
5960,0.19,1.00,-0.09,-0.43,0.61,2.38
5980,0.18,1.00,-0.09,-0.18,0.73,2.87
6000,0.18,1.00,-0.09,-0.73,-0.61,5.92
6020,0.17,1.03,-0.09,-2.50,-0.79,8.48
6040,0.19,1.02,-0.09,-3.91,-2.20,13.24
6060,0.20,1.01,-0.09,-5.07,-0.24,17.70
6080,0.19,1.05,-0.09,-4.46,-0.92,22.28
6100,0.20,1.03,-0.12,-2.69,-1.65,27.16
6120,0.23,1.03,-0.13,-4.09,-2.32,28.93
6140,0.23,1.09,-0.15,-6.65,-3.85,30.09
6160,0.26,1.06,-0.12,-8.61,-4.58,32.59
6180,0.22,1.14,-0.15,-10.07,-2.69,39.61
6200,0.26,1.08,-0.13,-12.94,-6.29,46.45
6220,0.26,1.08,-0.12,-17.09,-7.51,50.23
6240,0.30,1.03,-0.12,-21.91,-9.03,52.12
6260,0.32,0.99,-0.08,-26.31,-11.05,55.11
6280,0.33,1.00,-0.08,-30.03,-9.40,55.97
6300,0.33,0.98,-0.02,-32.17,-11.35,59.57
6320,0.35,1.02,-0.07,-37.11,-6.04,67.63
6340,0.33,1.07,-0.08,-39.79,-4.76,75.01
6360,0.43,0.89,-0.00,-47.42,-6.59,82.52
6380,0.58,0.58,0.04,-53.10,-5.74,74.95
6400,0.67,0.49,0.11,-51.70,-6.29,60.85
6420,0.69,0.50,0.16,-44.25,-3.85,40.83
6440,0.71,0.44,0.26,-26.67,-5.92,10.38
6460,0.72,0.41,0.27,-14.83,-4.27,-7.81
6480,0.69,0.41,0.33,-2.14,0.49,-30.21
6500,0.63,0.65,0.31,22.64,4.82,-53.47
6520,0.51,0.91,0.25,36.19,3.17,-60.30
6540,0.51,0.93,0.13,44.49,4.88,-62.44
6560,0.52,0.73,0.08,49.38,7.08,-70.62
6580,0.44,0.61,-0.01,55.18,16.66,-80.57
6600,0.21,1.27,-0.23,48.46,20.20,-87.77
6620,0.30,1.20,-0.16,44.98,1.46,-59.81
6640,0.41,0.92,-0.07,30.33,6.65,-47.18
6660,0.42,0.54,0.14,25.63,15.63,-59.94
6680,0.26,0.88,0.04,27.71,27.28,-74.46
6700,0.12,1.33,-0.05,35.10,16.91,-66.10
6720,0.31,1.15,-0.12,34.24,11.35,-49.13
6740,0.32,0.97,-0.35,26.06,29.54,-43.88
6760,0.29,1.14,-0.36,7.20,34.73,-54.75
6780,-0.04,1.30,-0.05,9.22,22.83,-48.83
6800,0.08,1.20,-0.01,7.32,2.56,-26.49
6820,0.18,1.01,-0.10,-4.21,3.54,-5.13
6840,0.22,0.98,-0.10,-3.17,1.65,-5.80
6860,0.21,0.98,-0.14,0.49,7.20,-6.77
6880,0.20,0.97,-0.15,-0.55,3.85,-8.12
6900,0.18,0.99,-0.13,-3.23,1.65,-9.58
6920,0.18,1.00,-0.11,-3.97,0.73,-10.07
6940,0.16,1.01,-0.09,-3.60,0.67,-8.30
6960,0.15,1.02,-0.12,-2.26,1.89,-5.13
6980,0.17,1.00,-0.10,-0.85,-2.69,-3.36
7000,0.17,1.00,-0.10,0.49,-0.98,-2.20
7020,0.18,0.99,-0.12,-1.16,0.37,-1.71
7040,0.18,0.99,-0.12,-2.26,-1.22,-2.56
7060,0.18,1.00,-0.11,-2.38,-1.34,-3.17
7080,0.18,0.99,-0.11,-2.93,-1.46,-3.54
7100,0.18,1.00,-0.11,-3.17,-1.22,-3.78
7120,0.17,1.00,-0.11,-3.23,-1.53,-3.91
7140,0.16,1.00,-0.10,-3.11,-2.26,-2.08
7160,0.17,1.00,-0.11,-2.93,-3.17,-0.06
7180,0.18,1.00,-0.11,-3.48,-3.11,0.49
7200,0.18,1.00,-0.11,-3.72,-2.14,-0.24
7220,0.18,1.00,-0.11,-4.09,-2.08,-0.24
7240,0.17,1.00,-0.10,-4.15,-1.83,-0.31
7260,0.18,1.00,-0.10,-4.33,-2.14,0.49
7280,0.18,1.00,-0.10,-4.27,-1.77,0.31
7300,0.18,1.00,-0.10,-4.21,-0.98,-0.12
7320,0.17,1.00,-0.09,-3.97,-0.98,-0.12
7340,0.17,1.00,-0.09,-3.85,-1.28,1.34
7360,0.18,1.00,-0.09,-3.72,-1.59,1.89
7380,0.19,0.99,-0.10,-4.33,-1.10,1.71
7400,0.18,1.00,-0.09,-4.46,-0.92,1.53
7420,0.16,1.01,-0.08,-4.46,-0.67,2.08
7440,0.17,1.00,-0.09,-5.19,-1.34,4.70
7460,0.16,1.01,-0.08,-7.69,-2.20,6.90
7480,0.20,1.00,-0.07,-9.52,-2.87,9.58
7500,0.19,1.00,-0.08,-9.58,-0.98,10.19
7520,0.20,1.01,-0.07,-8.79,0.24,11.54
7540,0.19,1.02,-0.08,-9.22,0.31,14.65
7560,0.20,1.01,-0.10,-11.90,-0.24,18.31
7580,0.14,1.09,-0.17,-17.21,-2.75,24.05
