timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9380,0.34,0.96,-0.08,-9.46,-4.15,11.47
9400,0.34,0.96,-0.06,-8.67,-4.03,11.35
9420,0.36,0.92,-0.05,-5.19,-2.50,10.25
9440,0.38,0.90,-0.04,-3.05,-1.71,7.81
9460,0.40,0.81,-0.01,-0.12,0.06,3.30
9480,0.39,0.76,0.01,6.29,7.26,-16.24
9500,0.28,1.09,-0.15,8.42,7.39,-23.50
9520,0.26,1.18,-0.18,5.62,2.81,-13.37
9540,0.29,1.10,-0.18,-1.83,-0.73,2.75
9560,0.31,1.01,-0.13,-5.98,-1.53,9.46
9580,0.35,0.92,-0.09,-8.85,-2.32,11.47
9600,0.35,0.94,-0.05,-7.69,-2.38,8.54
9620,0.36,0.94,-0.04,-5.98,-1.77,7.87
9640,0.35,0.96,-0.07,-4.46,-0.85,6.96
9660,0.35,0.97,-0.08,-3.42,-0.85,6.41
9680,0.35,0.98,-0.07,-2.93,-1.65,7.32
9700,0.36,0.96,-0.07,-2.44,-1.28,8.06
9720,0.38,0.90,-0.07,-2.01,-1.22,6.23
9740,0.40,0.84,-0.04,-1.40,-0.18,2.08
9760,0.39,0.87,-0.04,-0.67,1.04,-3.05
9780,0.35,0.99,-0.09,-1.10,1.59,-4.27
9800,0.36,0.97,-0.10,-2.50,1.10,-2.75
9820,0.35,1.00,-0.07,-3.23,0.31,-1.95
9840,0.33,1.05,-0.07,-3.30,0.31,0.85
9860,0.34,1.02,-0.11,-4.27,0.00,8.12
9880,0.36,0.99,-0.13,-7.08,-0.92,11.23
9900,0.37,0.95,-0.08,-8.91,-2.14,12.70
9920,0.37,0.96,-0.03,-7.93,-2.56,13.61
9940,0.38,0.95,-0.04,-5.98,-2.26,14.65
9960,0.40,0.93,-0.04,-4.46,-2.01,15.08
9980,0.42,0.90,-0.04,-3.54,-0.98,12.94
10000,0.44,0.88,-0.04,-2.44,0.00,9.70
10020,0.46,0.74,0.02,-0.37,0.12,5.19
10040,0.39,1.00,-0.11,-1.28,2.62,-1.95
10060,0.36,1.08,-0.12,-4.58,-0.61,3.17
10080,0.38,1.04,-0.09,-8.00,-2.56,9.95
10100,0.39,1.02,-0.06,-10.19,-2.08,16.97
10120,0.41,0.99,-0.04,-9.70,-2.38,21.61
10140,0.42,0.94,-0.04,-10.99,-1.46,24.11
10160,0.46,0.89,-0.01,-10.19,-0.43,22.83
10180,0.48,0.85,0.03,-5.80,-0.79,22.16
10200,0.45,0.96,0.01,-2.56,1.34,19.65
10220,0.45,0.96,-0.01,0.24,0.55,22.77
10240,0.48,0.88,-0.06,0.06,0.43,25.57
10260,0.49,0.84,-0.07,-1.95,-0.24,23.99
10280,0.53,0.79,-0.02,-2.26,-0.73,20.75
10300,0.57,0.72,0.06,0.43,0.00,11.23
10320,0.59,0.63,0.07,5.55,2.38,2.01
10340,0.52,0.76,-0.08,5.43,6.23,-8.48
10360,0.54,0.69,-0.16,-2.01,2.81,-17.46
10380,0.48,0.92,-0.04,-6.10,-0.18,-27.40
10400,0.55,0.85,0.21,-0.24,-3.66,-29.48
10420,0.38,1.04,-0.06,8.85,8.00,-37.90
10440,0.40,1.03,-0.21,5.07,3.66,-29.42
10460,0.38,1.06,-0.26,-4.52,4.21,-20.39
10480,0.40,1.05,-0.04,-15.38,-3.23,-9.70
10500,0.51,0.74,-0.04,-18.74,-4.15,-7.20
10520,0.58,0.57,-0.02,-21.73,-1.89,-18.80
10540,0.45,0.90,0.09,-11.17,0.12,-42.91
10560,0.30,1.30,0.20,-3.66,-6.96,-27.10
10580,0.38,1.06,0.05,6.77,1.65,-7.39
10600,0.47,0.87,-0.04,12.57,5.37,-8.79
10620,0.61,0.31,0.31,27.34,10.25,-19.90
10640,0.23,1.04,-0.25,27.04,24.05,-41.63
10660,0.33,1.21,-0.28,13.92,0.67,-30.40
10680,0.32,1.17,-0.04,3.48,-4.15,-14.16
10700,0.32,1.07,-0.03,2.99,2.44,-5.00
10720,0.37,0.95,-0.10,1.89,3.60,0.49
10740,0.39,0.84,-0.07,-0.43,1.83,-3.54
10760,0.33,1.02,-0.09,-3.05,0.43,-6.29
10780,0.34,1.04,-0.04,-4.27,-2.32,-1.34
10800,0.38,0.92,-0.02,-2.75,-1.04,2.14
10820,0.39,0.88,-0.02,0.00,1.65,0.06
10840,0.41,0.82,-0.03,3.66,3.30,-3.23
10860,0.50,0.71,0.02,6.16,3.66,-17.94
10880,0.32,0.98,0.07,12.88,6.59,-28.44
10900,0.26,1.14,0.06,21.24,6.77,-24.60
10920,0.31,1.04,-0.06,27.28,12.70,-12.33
10940,0.39,0.86,-0.22,22.46,14.59,-14.22
10960,0.41,0.62,-0.03,16.05,14.34,-25.82
10980,0.25,1.02,-0.19,14.71,15.38,-35.71
11000,0.21,1.19,-0.25,6.90,8.48,-23.99
11020,0.26,1.08,-0.13,3.48,3.54,-13.85
11040,0.30,0.98,-0.15,2.32,6.41,-9.03
11060,0.52,0.56,-0.08,1.46,13.73,-21.79
11080,0.21,0.99,-0.33,2.69,34.97,-47.00
11100,-0.16,1.52,-0.09,-3.97,13.06,-34.36
11120,0.31,0.94,-0.09,9.09,-2.75,8.73
11140,0.29,0.90,-0.22,10.56,5.43,3.85
11160,0.25,0.98,-0.13,6.53,4.70,0.43
11180,0.39,0.81,-0.19,6.90,8.91,-5.68
11200,0.38,0.83,-0.26,5.86,18.13,-23.56
11220,0.01,1.20,-0.08,5.00,20.69,-32.10
11240,0.24,0.99,-0.16,6.23,1.10,-0.92
11260,0.23,0.96,-0.20,2.32,3.85,-1.53
11280,0.23,0.99,-0.15,0.06,3.17,-3.54
11300,0.26,0.95,-0.19,1.22,4.76,-6.53
11320,0.24,0.97,-0.18,1.59,6.65,-10.99
11340,0.18,1.00,-0.15,1.28,7.45,-12.76
11360,0.15,1.03,-0.12,0.73,2.81,-5.07
11380,0.21,0.98,-0.17,0.18,1.53,-1.83
11400,0.21,0.98,-0.17,-0.61,1.40,-1.89
11420,0.21,0.98,-0.17,-0.85,1.22,-2.38
11440,0.21,0.98,-0.17,-0.06,1.83,-3.11
11460,0.20,0.98,-0.17,-0.37,2.56,-3.78
11480,0.19,0.99,-0.16,-0.73,2.38,-3.66
11500,0.19,0.99,-0.16,-0.92,0.61,-0.73
11520,0.20,0.98,-0.17,-1.10,0.00,0.49
11540,0.21,0.98,-0.17,-1.28,-0.18,-0.18
11560,0.20,0.98,-0.17,-0.98,0.98,-1.10
11580,0.19,0.99,-0.17,-1.65,1.28,-1.59
11600,0.19,0.99,-0.16,-1.89,0.79,-1.28
11620,0.20,0.98,-0.17,-1.46,-0.85,0.85
11640,0.19,0.98,-0.17,-1.65,-1.28,1.53
11660,0.20,0.97,-0.18,-2.81,-1.59,2.01
11680,0.19,0.99,-0.16,-3.97,-1.28,1.46
11700,0.18,1.00,-0.14,-3.30,-1.89,2.32
11720,0.19,0.99,-0.15,-3.11,-2.81,4.64
11740,0.21,0.98,-0.17,-4.94,-3.54,5.86
11760,0.21,0.99,-0.16,-6.41,-4.70,7.26
11780,0.21,1.00,-0.15,-7.93,-5.92,8.61
11800,0.21,1.00,-0.14,-9.95,-6.10,11.66
11820,0.21,1.02,-0.15,-10.13,-7.02,14.83
11840,0.22,1.02,-0.19,-11.90,-8.00,17.33
11860,0.23,1.01,-0.18,-13.06,-8.79,17.70
11880,0.26,0.99,-0.16,-12.76,-8.61,16.66
11900,0.26,1.02,-0.14,-12.45,-8.54,17.09
11920,0.27,1.03,-0.14,-10.74,-7.39,19.84
11940,0.27,1.02,-0.15,-10.44,-6.10,24.48
11960,0.29,0.97,-0.13,-11.29,-6.59,26.31
11980,0.30,0.95,-0.10,-11.96,-7.14,25.82
12000,0.33,0.90,-0.08,-11.35,-6.04,22.58
12020,0.35,0.87,-0.04,-9.46,-5.37,18.25
12040,0.37,0.87,-0.02,-6.10,-2.99,13.12
12060,0.44,0.66,0.05,0.55,1.71,1.34
12080,0.37,0.73,0.03,6.35,7.69,-15.08
12100,0.21,1.21,-0.19,7.32,5.68,-20.75
12120,0.21,1.21,-0.20,1.53,-1.34,5.00
12140,0.29,1.09,-0.19,-3.36,-2.56,17.70
12160,0.31,1.01,-0.16,-7.87,-2.56,24.05
12180,0.34,0.93,-0.13,-14.16,-3.97,24.84
12200,0.37,0.90,-0.08,-14.77,-5.62,22.58
12220,0.38,0.89,-0.04,-13.73,-5.98,19.29
12240,0.38,0.88,-0.01,-10.38,-4.52,13.85
12260,0.38,0.97,-0.05,-5.92,-3.60,11.96
12280,0.39,0.95,-0.05,-3.97,-3.17,12.21
12300,0.38,0.94,-0.07,-3.78,-1.95,11.47
12320,0.39,0.93,-0.09,-5.00,-1.46,9.89
12340,0.40,0.93,-0.07,-6.10,-2.50,9.22
12360,0.40,0.93,-0.07,-6.59,-2.20,8.73
12380,0.42,0.88,-0.05,-6.90,-2.38,7.51
12400,0.45,0.84,-0.02,-6.65,-1.59,4.27
12420,0.49,0.72,0.06,-3.42,-0.43,-2.01
12440,0.39,0.99,0.00,2.32,1.83,-14.34
12460,0.35,1.08,-0.06,5.31,2.56,-9.52
12480,0.38,1.01,-0.10,5.19,2.50,-2.14
12500,0.41,0.88,-0.05,3.23,2.69,0.85
12520,0.40,0.88,-0.04,3.85,3.66,-2.50
12540,0.36,1.00,-0.08,3.78,2.69,-3.97
12560,0.34,1.05,-0.15,0.12,-0.06,4.52
12580,0.38,1.00,-0.13,-4.33,-1.10,10.25
12600,0.40,0.95,-0.06,-7.20,-1.89,12.88
12620,0.41,0.92,-0.02,-6.16,-0.73,12.33
12640,0.41,0.93,-0.06,-4.58,-0.31,10.50
12660,0.42,0.93,-0.07,-3.85,-0.73,10.25
12680,0.42,0.93,-0.07,-4.33,-0.73,10.25
12700,0.43,0.92,-0.04,-4.88,-1.10,10.74
12720,0.45,0.88,-0.03,-4.27,-0.55,9.89
12740,0.49,0.82,-0.02,-2.87,0.55,6.47
12760,0.52,0.63,0.06,2.44,2.50,-9.09
12780,0.40,0.95,-0.06,4.82,4.82,-22.16
12800,0.36,1.14,-0.11,4.58,1.40,-17.09
12820,0.38,1.05,-0.14,0.31,0.37,-0.85
12840,0.40,0.98,-0.13,-4.33,0.61,4.15
12860,0.42,0.94,-0.10,-8.61,-0.61,6.90
12880,0.40,0.98,-0.07,-11.17,-1.53,8.18
12900,0.41,0.98,-0.04,-11.47,-2.87,10.99
12920,0.43,0.95,-0.01,-10.13,-1.95,14.10
12940,0.45,0.93,-0.00,-6.84,-0.55,15.01
12960,0.44,0.94,-0.02,-4.46,0.67,15.63
12980,0.46,0.91,-0.03,-3.05,0.55,16.24
13000,0.47,0.88,-0.04,-2.44,0.49,14.28
13020,0.47,0.89,-0.04,-2.87,0.37,12.39
13040,0.48,0.88,-0.02,-2.75,-0.61,11.41
13060,0.47,0.92,-0.04,-4.09,-0.12,10.80
13080,0.49,0.87,-0.04,-4.82,0.55,10.31
13100,0.49,0.88,-0.03,-5.37,1.04,8.67
13120,0.50,0.87,0.00,-4.58,0.49,6.90
13140,0.49,0.91,-0.00,-1.77,1.10,5.25
13160,0.47,0.96,-0.03,-0.79,1.59,6.53
13180,0.46,0.97,-0.03,-0.61,1.10,9.40
13200,0.48,0.97,-0.04,-2.32,0.92,14.89
13220,0.50,0.91,-0.01,-1.71,0.06,18.62
13240,0.51,0.85,-0.01,0.06,0.55,19.78
13260,0.53,0.85,-0.00,3.66,1.34,18.07
13280,0.56,0.82,0.01,5.25,0.49,17.03
13300,0.59,0.73,0.03,7.39,0.98,13.49
13320,0.59,0.75,-0.00,12.94,4.94,2.62
13340,0.59,0.69,0.01,16.48,4.03,-2.99
13360,0.61,0.57,-0.11,17.33,4.82,-12.39
13380,0.58,0.40,-0.42,2.69,3.17,-31.92
13400,0.63,0.49,-0.44,-25.15,-3.60,-49.13
13420,0.29,1.36,0.11,-28.50,-9.95,-73.00
13440,0.30,1.49,0.58,-5.00,-9.95,-34.12
13460,0.43,0.99,-0.01,12.82,5.49,-14.77
13480,0.49,0.79,-0.39,10.74,10.44,-11.84
13500,0.48,0.75,-0.35,-4.58,3.60,-19.23
13520,0.40,1.00,0.04,-19.96,-2.14,-28.14
13540,0.40,1.10,0.23,-10.01,-7.63,-23.74
13560,0.39,1.06,0.10,0.37,-0.61,-14.04
13580,0.51,0.73,-0.09,9.03,4.64,-12.70
13600,0.56,0.51,-0.00,7.81,5.92,-24.41
13620,0.35,0.99,-0.05,7.63,9.52,-40.16
13640,0.28,1.30,0.09,17.52,1.77,-27.10
13660,0.35,1.08,-0.00,24.66,7.69,-10.13
13680,0.46,0.82,-0.12,25.39,12.70,-6.90
13700,0.42,0.58,-0.01,23.50,18.80,-25.57
13720,0.24,1.12,-0.19,23.62,18.80,-33.39
13740,0.27,1.22,-0.15,22.83,6.77,-20.94
13760,0.35,0.99,-0.16,19.59,7.45,-6.59
13780,0.40,0.86,-0.18,15.08,10.13,-7.69
13800,0.41,0.71,-0.10,10.93,11.41,-16.11
13820,0.27,1.01,-0.21,9.46,7.81,-21.85
13840,0.29,1.11,-0.20,7.51,1.83,-11.29
13860,0.33,1.00,-0.21,4.64,1.22,-5.25
13880,0.35,0.90,-0.15,2.32,2.50,-5.68
13900,0.42,0.79,-0.09,2.93,5.37,-11.96
13920,0.47,0.51,-0.00,5.25,11.90,-26.73
13940,0.25,0.98,-0.24,7.14,24.29,-44.98
13960,0.11,1.34,-0.27,-1.22,8.18,-29.36
13980,0.23,1.13,-0.06,-1.34,-1.71,-9.70
14000,0.29,0.94,-0.17,5.19,3.48,-1.59
14020,0.34,0.86,-0.21,-2.08,3.91,-7.08
14040,0.45,0.67,-0.18,-5.43,9.16,-19.35
14060,0.17,1.05,-0.24,-5.98,19.96,-37.17
14080,0.11,1.20,-0.05,-2.20,-1.65,-10.68
14100,0.27,0.95,-0.18,0.79,-0.55,1.77
14120,0.26,0.96,-0.18,-0.06,1.53,-1.89
14140,0.26,0.95,-0.18,-0.24,2.14,-3.30
14160,0.28,0.94,-0.17,-0.55,2.20,-6.23
14180,0.32,0.90,-0.21,0.12,5.62,-11.72
14200,0.15,1.05,-0.16,0.98,11.78,-20.94
14220,0.13,1.07,-0.10,2.62,5.13,-13.49
14240,0.20,1.00,-0.16,2.32,2.81,-4.64
14260,0.23,0.97,-0.18,-0.49,2.56,-3.30
14280,0.22,0.97,-0.17,-0.79,3.30,-3.66
14300,0.20,0.99,-0.17,-0.43,3.30,-5.19
14320,0.16,1.01,-0.15,-1.28,0.49,0.73
14340,0.22,0.98,-0.17,-3.05,-1.59,2.75
14360,0.21,0.98,-0.17,-3.60,-1.16,2.32
14380,0.20,0.98,-0.19,-5.68,-1.77,2.81
14400,0.19,1.00,-0.15,-8.61,-4.70,4.76
14420,0.22,0.99,-0.17,-9.95,-6.84,7.39
14440,0.22,1.00,-0.15,-10.50,-7.39,8.12
14460,0.23,0.99,-0.14,-10.93,-7.81,11.47
14480,0.24,0.99,-0.17,-12.63,-7.14,12.27
14500,0.27,0.97,-0.16,-13.43,-8.67,12.15
14520,0.25,0.98,-0.16,-12.63,-6.04,8.61
14540,0.27,0.97,-0.13,-13.55,-7.57,7.87
14560,0.26,1.00,-0.14,-13.73,-6.77,7.39
14580,0.27,0.98,-0.13,-13.31,-6.16,7.51
14600,0.26,1.01,-0.13,-13.00,-5.86,7.20
14620,0.28,0.97,-0.11,-12.88,-7.39,8.30
14640,0.27,1.03,-0.10,-13.73,-5.98,9.03
14660,0.27,1.01,-0.10,-13.92,-4.46,10.25
14680,0.26,1.04,-0.10,-13.37,-4.94,13.12
14700,0.28,1.04,-0.09,-13.37,-4.94,19.47
14720,0.29,1.00,-0.08,-12.88,-5.07,22.03
14740,0.31,0.97,-0.07,-13.18,-4.52,23.38
14760,0.33,0.94,-0.07,-13.18,-3.91,22.03
14780,0.34,0.95,-0.05,-13.98,-4.33,20.69
14800,0.33,0.98,-0.04,-13.85,-3.78,19.78
14820,0.35,0.96,-0.03,-13.12,-3.85,20.08
14840,0.35,0.96,-0.05,-12.15,-2.99,20.08
14860,0.38,0.92,-0.02,-11.41,-3.30,19.53
14880,0.38,0.93,-0.00,-9.28,-2.56,17.76
14900,0.39,0.92,-0.01,-6.04,-2.08,16.05
14920,0.40,0.91,-0.02,-5.25,-1.40,14.53
14940,0.40,0.92,-0.02,-5.00,-0.73,12.63
14960,0.40,0.92,-0.02,-4.70,-0.67,11.66
14980,0.41,0.92,-0.01,-4.33,-0.55,10.80
15000,0.42,0.90,0.02,-3.05,-0.43,9.58
15020,0.42,0.90,-0.01,-1.53,0.85,6.59
15040,0.41,0.94,-0.05,-2.75,1.16,4.94
15060,0.39,1.00,-0.04,-3.91,0.85,5.74
15080,0.39,1.01,-0.04,-5.68,0.67,11.90
15100,0.42,0.94,-0.03,-5.98,0.55,14.89
15120,0.44,0.89,-0.03,-6.47,0.73,15.26
15140,0.44,0.92,0.00,-5.37,0.73,12.63
15160,0.44,0.92,0.02,-3.97,0.73,13.12
15180,0.43,0.95,-0.01,-3.36,1.65,12.76
15200,0.44,0.96,-0.02,-3.78,1.59,15.14
15220,0.45,0.94,-0.01,-4.82,1.53,16.24
15240,0.46,0.94,-0.00,-5.13,1.77,17.15
15260,0.47,0.92,-0.01,-4.33,2.44,17.64
15280,0.47,0.90,-0.00,-3.66,2.75,18.13
15300,0.47,0.92,0.00,-3.78,2.32,18.55
15320,0.50,0.86,0.01,-3.17,1.16,20.32
15340,0.53,0.81,0.02,-1.46,2.08,15.50
15360,0.53,0.83,0.02,0.12,2.44,11.96
15380,0.53,0.83,0.02,1.71,2.01,8.79
15400,0.51,0.90,0.00,3.66,2.20,6.71
15420,0.50,0.92,-0.03,2.93,2.14,7.93
15440,0.51,0.92,-0.03,2.26,1.16,9.77
15460,0.50,0.89,-0.03,-0.67,1.16,12.88
15480,0.54,0.82,-0.02,-1.77,1.04,13.31
15500,0.55,0.83,-0.00,-2.01,0.92,10.99
15520,0.55,0.84,0.01,-0.92,0.61,8.36
15540,0.57,0.80,0.03,0.67,1.04,6.10
15560,0.59,0.74,0.00,1.71,1.95,2.81
15580,0.59,0.67,-0.07,-14.71,2.20,-6.84
15600,0.57,0.76,-0.08,-2.38,0.49,-17.64
15620,0.52,0.93,0.06,-1.34,-2.75,-22.58
15640,0.49,0.99,0.11,1.16,-1.40,-20.02
15660,0.51,0.91,-0.01,4.88,3.42,-13.73
15680,0.55,0.74,-0.07,4.94,4.21,-13.06
15700,0.54,0.73,-0.13,2.14,3.78,-18.55
15720,0.51,0.80,-0.11,-9.09,-3.05,-31.56
15740,0.45,1.05,0.09,-7.57,-8.30,-37.72
15760,0.40,1.12,0.24,1.46,-6.35,-28.81
15780,0.42,1.02,-0.04,10.01,3.72,-14.28
15800,0.48,0.84,-0.18,7.81,3.66,-8.36
15820,0.55,0.53,-0.27,-3.85,2.26,-10.86
15840,0.55,0.81,-0.06,-27.65,-4.33,-42.91
15860,0.46,0.97,0.38,-11.54,-11.72,-54.44
15880,0.50,0.88,0.54,12.08,-9.09,-47.79
15900,0.13,1.35,-0.13,33.08,8.42,-38.02
15920,0.29,1.18,-0.36,25.76,12.88,-10.31
15940,0.37,1.02,-0.31,8.36,7.20,-1.22
15960,0.35,1.02,-0.09,-5.92,-2.32,3.23
15980,0.45,0.80,0.07,-3.30,-1.83,2.87
16000,0.49,0.69,0.07,3.11,0.06,-5.49
16020,0.36,0.96,-0.06,7.08,1.71,-14.89
16040,0.34,1.07,-0.05,5.25,0.92,-9.03
16060,0.37,1.02,-0.05,4.46,0.67,-3.97
16080,0.39,0.95,-0.05,4.82,3.05,-2.14
16100,0.47,0.59,0.07,8.30,5.92,-10.13
16120,0.41,0.76,0.00,15.32,9.64,-24.17
16140,0.31,1.09,-0.06,17.58,6.59,-29.66
16160,0.33,1.05,-0.10,19.17,5.86,-16.72
16180,0.35,0.98,-0.17,12.76,8.79,-14.65
16200,0.40,0.73,-0.07,10.50,10.19,-17.82
16220,0.24,0.99,-0.12,13.55,15.26,-31.49
16240,0.25,1.14,-0.14,12.27,6.23,-26.31
16260,0.24,1.14,-0.20,10.68,6.84,-17.03
16280,0.30,1.02,-0.19,3.72,5.43,-9.28
16300,0.36,0.85,-0.07,2.81,4.52,-8.79
16320,0.33,0.84,-0.02,5.74,8.06,-15.93
16340,0.22,1.07,-0.18,6.53,5.49,-13.79
16360,0.26,1.04,-0.23,1.53,3.54,-8.00
16380,0.27,1.04,-0.16,-4.46,-0.06,-5.86
16400,0.28,1.00,-0.08,-4.70,-0.43,-2.75
16420,0.34,0.85,-0.07,-2.01,2.56,-5.80
16440,0.31,0.88,-0.14,0.12,7.20,-13.85
16460,0.22,1.05,-0.17,-1.53,6.53,-14.53
16480,0.24,1.06,-0.10,-2.75,1.46,-7.51
16500,0.26,1.01,-0.09,3.97,2.14,-1.71
16520,0.29,0.93,-0.14,8.48,5.98,1.16
16540,0.41,0.80,-0.11,3.91,9.64,-9.70
16560,0.51,0.65,-0.15,4.82,22.52,-29.17
16580,-0.08,1.33,-0.46,6.16,40.34,-49.68
16600,0.20,1.12,-0.02,4.27,-7.69,-1.46
16620,0.28,0.93,-0.22,2.56,0.49,4.15
16640,0.24,0.99,-0.12,-1.28,1.71,-0.12
16660,0.29,0.92,-0.18,2.87,6.23,-1.34
16680,0.30,0.91,-0.19,4.64,8.30,-9.16
16700,0.22,0.99,-0.19,6.77,13.73,-16.36
16720,0.10,1.07,-0.09,6.04,5.98,-10.93
16740,0.21,0.99,-0.16,3.97,2.62,-1.53
16760,0.22,0.97,-0.19,2.56,4.64,-0.92
16780,0.23,0.97,-0.17,1.40,3.72,-3.97
16800,0.22,0.98,-0.17,1.10,4.70,-5.49
16820,0.20,0.98,-0.17,0.67,4.70,-6.71
16840,0.17,1.00,-0.15,0.31,1.89,-4.03
16860,0.19,0.99,-0.16,-0.24,0.37,-0.49
16880,0.21,0.98,-0.17,-0.37,-0.12,0.31
16900,0.21,0.98,-0.17,-0.37,0.24,-0.43
16920,0.21,0.98,-0.17,-0.73,0.43,-1.04
16940,0.20,0.98,-0.17,-0.67,0.61,-1.28
16960,0.20,0.98,-0.16,-0.43,0.49,-0.85
16980,0.20,0.98,-0.17,-0.73,-1.34,1.65
17000,0.20,0.99,-0.17,-1.83,-1.65,2.14
17020,0.22,0.98,-0.17,-2.50,-2.26,2.14
17040,0.20,0.98,-0.17,-2.81,-1.71,1.95
17060,0.20,0.99,-0.16,-3.42,-1.83,2.20
17080,0.20,0.99,-0.16,-4.58,-2.99,3.11
17100,0.21,0.97,-0.19,-7.57,-4.52,4.46
17120,0.21,0.98,-0.17,-10.31,-6.29,4.52
17140,0.20,1.01,-0.15,-13.55,-8.30,5.55
17160,0.23,0.99,-0.16,-13.85,-7.87,7.75
17180,0.22,1.00,-0.14,-13.98,-8.97,8.61
17200,0.22,1.00,-0.17,-13.49,-8.54,9.28
17220,0.23,1.01,-0.19,-15.50,-12.08,9.89
17240,0.25,1.02,-0.17,-17.15,-14.22,10.19
17260,0.28,0.97,-0.15,-18.07,-15.81,10.19
17280,0.24,1.01,-0.25,-15.93,-19.96,11.84
17300,0.25,1.03,-0.10,-18.98,-18.68,10.38
17320,0.25,1.04,-0.04,-20.75,-17.82,13.43
17340,0.27,1.01,-0.03,-20.51,-14.89,17.64
17360,0.29,0.96,-0.05,-20.14,-10.31,19.53
17380,0.30,0.95,-0.07,-19.53,-9.28,18.25
17400,0.31,0.95,-0.05,-18.80,-9.83,16.60
17420,0.31,0.97,-0.01,-16.17,-10.31,15.01
17440,0.31,0.98,0.01,-14.28,-9.34,15.01
17460,0.31,1.00,0.03,-11.54,-7.32,15.75
17480,0.32,0.98,0.00,-8.36,-3.36,17.33
17500,0.34,0.97,-0.04,-9.03,-2.50,18.01
17520,0.35,0.95,-0.04,-10.25,-3.30,17.76
17540,0.35,0.97,-0.01,-11.54,-3.97,17.21
17560,0.35,0.97,0.02,-11.29,-3.97,18.25
17580,0.36,0.99,0.03,-10.07,-3.23,19.78
17600,0.37,0.96,0.05,-7.45,-0.98,21.67
17620,0.43,0.86,0.08,-3.54,1.10,18.31
17640,0.45,0.84,0.07,2.99,2.56,12.02
17660,0.48,0.68,0.12,11.60,5.19,-2.32
17680,0.35,0.99,-0.01,13.92,6.41,-12.63
17700,0.31,1.14,-0.09,12.51,3.97,-6.35
17720,0.35,1.09,-0.10,6.59,2.08,8.00
17740,0.38,0.99,-0.08,0.37,2.32,12.27
17760,0.39,0.93,-0.06,-3.30,1.46,14.65
17780,0.41,0.90,-0.02,-5.55,0.55,14.65
17800,0.39,0.97,-0.02,-7.02,0.06,13.61
17820,0.42,0.93,0.01,-6.59,-0.61,15.93
17840,0.43,0.91,0.03,-5.25,0.49,15.32
17860,0.47,0.86,0.04,-1.65,1.65,11.41
17880,0.50,0.72,0.05,1.95,3.36,5.37
17900,0.49,0.68,0.09,6.90,4.09,-5.37
17920,0.38,1.01,-0.05,11.35,4.33,-18.80
17940,0.40,1.01,-0.08,9.95,0.92,-13.12
17960,0.40,1.00,-0.10,6.77,1.77,-9.03
17980,0.42,0.92,-0.04,2.99,2.50,-5.80
18000,0.47,0.80,0.07,4.76,1.40,-7.93
18020,0.35,1.02,-0.06,6.53,5.37,-13.12
18040,0.37,1.08,-0.09,3.54,1.95,-2.01
18060,0.39,1.01,-0.09,-1.46,-1.22,4.39
18080,0.38,1.00,-0.07,-5.80,0.37,8.42
18100,0.42,0.93,-0.04,-7.39,-0.06,10.74
18120,0.42,0.94,-0.03,-6.53,-1.10,9.95
18140,0.41,0.95,-0.03,-7.14,-1.10,10.50
18160,0.41,0.95,-0.03,-8.06,-0.79,11.41
18180,0.41,0.98,-0.04,-9.89,-0.98,14.71
18200,0.44,0.92,-0.05,-11.05,-0.61,16.85
18220,0.47,0.85,-0.03,-12.33,-0.55,15.81
18240,0.52,0.70,0.04,-11.23,-0.61,7.39
18260,0.55,0.64,0.13,-5.74,-0.73,-4.94
18280,0.46,0.88,0.09,0.31,1.46,-19.41
18300,0.41,1.02,-0.02,5.19,0.85,-15.50
18320,0.43,0.95,-0.06,4.82,1.59,-11.17
18340,0.45,0.91,-0.02,4.21,1.83,-10.80
18360,0.63,0.51,0.10,9.95,4.52,-21.00
18380,0.70,-0.19,0.53,27.83,7.63,-52.86
18400,0.07,1.34,-0.21,39.61,35.95,-92.77
18420,0.16,1.38,-0.10,37.96,5.74,-40.34
18440,0.27,1.16,-0.21,31.19,13.18,-21.79
18460,0.36,0.96,-0.26,22.46,15.26,-16.17
18480,0.40,0.62,-0.01,13.98,15.14,-26.06
18500,0.16,1.32,-0.22,10.56,9.34,-22.58
18520,0.27,1.15,-0.23,3.48,-0.37,-1.34
18540,0.35,0.96,-0.21,-1.59,-2.69,2.75
18560,0.35,0.87,-0.07,-6.53,-1.46,0.12
18580,0.37,0.83,0.03,-4.15,-0.43,-6.90
18600,0.35,0.86,-0.00,2.56,3.30,-14.40
18620,0.29,1.02,-0.13,7.32,4.33,-16.42
18640,0.29,1.02,-0.11,7.26,4.39,-13.73
18660,0.30,0.99,-0.11,9.34,5.68,-11.90
18680,0.33,0.90,-0.13,10.80,9.09,-12.02
18700,0.49,0.61,-0.09,9.64,13.24,-21.06
18720,0.43,0.78,-0.23,10.38,31.68,-47.79
18740,-0.17,1.59,-0.04,-1.40,6.16,-29.60
18760,0.28,1.07,-0.03,-2.08,-9.40,6.47
18780,0.30,0.89,-0.19,1.77,-0.98,6.84
18800,0.29,0.91,-0.14,2.01,2.26,-0.79
18820,0.28,0.92,-0.15,2.14,3.54,-6.23
18840,0.29,0.94,-0.16,2.69,4.76,-11.05
18860,0.36,0.89,-0.24,6.84,15.87,-22.22
